,main_folder,seed,sample,cif_path,chain_iptm,chain_pair_iptm,chain_pair_pae_min,chain_ptm,fraction_disordered,has_clash,iptm,ptm,ranking_score,pdb_path,pdockq,avg_ipae
2054,salcis14,83,1,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-83_sample-1/model.cif,"[0.18, 0.18]","[[0.42, 0.18], [0.18, 0.47]]","[[0.76, 24.14], [22.25, 0.76]]","[0.42, 0.47]",0.06,0.0,0.18,0.4,0.25,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-83_sample-1/model.pdb,0.11301295662446119,23.195
2055,salcis14,10,1,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-10_sample-1/model.cif,"[0.2, 0.2]","[[0.41, 0.2], [0.2, 0.46]]","[[0.76, 23.96], [22.66, 0.76]]","[0.41, 0.46]",0.05,0.0,0.2,0.39,0.26,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-10_sample-1/model.pdb,0.15276986253076538,23.310000000000002
2056,salcis14,10,0,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-10_sample-0/model.cif,"[0.16, 0.16]","[[0.41, 0.16], [0.16, 0.46]]","[[0.76, 27.59], [25.58, 0.76]]","[0.41, 0.46]",0.04,0.0,0.16,0.39,0.23,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-10_sample-0/model.pdb,0.06917610545302466,26.585
2057,salcis14,83,0,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-83_sample-0/model.cif,"[0.18, 0.18]","[[0.42, 0.18], [0.18, 0.46]]","[[0.76, 23.26], [22.29, 0.76]]","[0.42, 0.46]",0.05,0.0,0.18,0.4,0.25,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-83_sample-0/model.pdb,0.13825693120267046,22.775
2058,salcis14,61,1,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-61_sample-1/model.cif,"[0.2, 0.2]","[[0.41, 0.2], [0.2, 0.38]]","[[0.76, 22.16], [21.79, 0.76]]","[0.41, 0.38]",0.05,0.0,0.2,0.4,0.27,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-61_sample-1/model.pdb,0.21138783609751036,21.975
2059,salcis14,61,0,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-61_sample-0/model.cif,"[0.22, 0.22]","[[0.42, 0.22], [0.22, 0.4]]","[[0.76, 22.25], [22.41, 0.76]]","[0.42, 0.4]",0.03,0.0,0.22,0.41,0.27,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-61_sample-0/model.pdb,0.1468716680929292,22.33
2060,salcis14,33,4,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-33_sample-4/model.cif,"[0.22, 0.22]","[[0.41, 0.22], [0.22, 0.49]]","[[0.76, 21.69], [21.34, 0.76]]","[0.41, 0.49]",0.03,0.0,0.22,0.4,0.27,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-33_sample-4/model.pdb,0.15720772052128218,21.515
2061,salcis14,33,3,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-33_sample-3/model.cif,"[0.18, 0.18]","[[0.41, 0.18], [0.18, 0.49]]","[[0.76, 25.09], [25.93, 0.76]]","[0.41, 0.49]",0.05,0.0,0.18,0.4,0.25,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-33_sample-3/model.pdb,0.16679437333281666,25.509999999999998
2062,salcis14,44,4,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-44_sample-4/model.cif,"[0.18, 0.18]","[[0.4, 0.18], [0.18, 0.45]]","[[0.76, 25.67], [27.23, 0.76]]","[0.4, 0.45]",0.06,0.0,0.18,0.39,0.25,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-44_sample-4/model.pdb,0.15377847153604068,26.450000000000003
2063,salcis14,44,3,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-44_sample-3/model.cif,"[0.18, 0.18]","[[0.41, 0.18], [0.18, 0.46]]","[[0.76, 25.27], [25.81, 0.76]]","[0.41, 0.46]",0.05,0.0,0.18,0.39,0.25,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-44_sample-3/model.pdb,0.14020246693804056,25.54
2064,salcis14,33,2,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-33_sample-2/model.cif,"[0.22, 0.22]","[[0.42, 0.22], [0.22, 0.5]]","[[0.76, 20.73], [20.8, 0.76]]","[0.42, 0.5]",0.04,0.0,0.22,0.4,0.28,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-33_sample-2/model.pdb,0.12476515752542121,20.765
2065,salcis14,44,2,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-44_sample-2/model.cif,"[0.16, 0.16]","[[0.41, 0.16], [0.16, 0.46]]","[[0.76, 26.99], [24.59, 0.76]]","[0.41, 0.46]",0.05,0.0,0.16,0.39,0.23,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-44_sample-2/model.pdb,0.10203503195092915,25.79
2066,salcis14,10,2,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-10_sample-2/model.cif,"[0.18, 0.18]","[[0.41, 0.18], [0.18, 0.45]]","[[0.76, 23.23], [21.7, 0.76]]","[0.41, 0.45]",0.05,0.0,0.18,0.39,0.25,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-10_sample-2/model.pdb,0.10803118335013374,22.465
2067,salcis14,83,2,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-83_sample-2/model.cif,"[0.19, 0.19]","[[0.41, 0.19], [0.19, 0.46]]","[[0.76, 22.83], [22.11, 0.76]]","[0.41, 0.46]",0.04,0.0,0.19,0.4,0.25,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-83_sample-2/model.pdb,0.17307449034378697,22.47
2068,salcis14,83,3,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-83_sample-3/model.cif,"[0.18, 0.18]","[[0.42, 0.18], [0.18, 0.46]]","[[0.76, 22.71], [22.04, 0.76]]","[0.42, 0.46]",0.04,0.0,0.18,0.4,0.24,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-83_sample-3/model.pdb,0.16664773896605292,22.375
2069,salcis14,10,4,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-10_sample-4/model.cif,"[0.19, 0.19]","[[0.41, 0.19], [0.19, 0.46]]","[[0.76, 23.95], [24.18, 0.76]]","[0.41, 0.46]",0.05,0.0,0.19,0.39,0.26,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-10_sample-4/model.pdb,0.09154080645075739,24.064999999999998
2070,salcis14,83,4,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-83_sample-4/model.cif,"[0.19, 0.19]","[[0.42, 0.19], [0.19, 0.46]]","[[0.76, 25.45], [23.65, 0.76]]","[0.42, 0.46]",0.05,0.0,0.19,0.4,0.25,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-83_sample-4/model.pdb,0.2677212174946983,24.549999999999997
2071,salcis14,10,3,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-10_sample-3/model.cif,"[0.18, 0.18]","[[0.41, 0.18], [0.18, 0.46]]","[[0.76, 22.77], [21.44, 0.76]]","[0.41, 0.46]",0.04,0.0,0.18,0.39,0.25,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-10_sample-3/model.pdb,0.0803099709486333,22.105
2072,salcis14,61,2,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-61_sample-2/model.cif,"[0.21, 0.21]","[[0.43, 0.21], [0.21, 0.38]]","[[0.76, 21.4], [23.76, 0.76]]","[0.43, 0.38]",0.03,0.0,0.21,0.41,0.27,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-61_sample-2/model.pdb,0.12108348661562952,22.58
2073,salcis14,61,3,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-61_sample-3/model.cif,"[0.2, 0.2]","[[0.42, 0.2], [0.2, 0.4]]","[[0.76, 23.19], [21.99, 0.76]]","[0.42, 0.4]",0.06,0.0,0.2,0.4,0.27,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-61_sample-3/model.pdb,0.09841098911192807,22.59
2074,salcis14,61,4,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-61_sample-4/model.cif,"[0.21, 0.21]","[[0.42, 0.21], [0.21, 0.4]]","[[0.76, 21.91], [22.39, 0.76]]","[0.42, 0.4]",0.05,0.0,0.21,0.4,0.27,./SalCIS14/output/SalCIS14_SalCIS21/salcis14/seed-61_sample-4/model.pdb,0.20330571761656263,22.15
2075,salcis14,44,0,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-44_sample-0/model.cif,"[0.18, 0.18]","[[0.39, 0.18], [0.18, 0.55]]","[[0.76, 20.21], [20.16, 0.76]]","[0.39, 0.55]",0.05,0.0,0.18,0.36,0.24,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-44_sample-0/model.pdb,0.07004428151261925,20.185000000000002
2076,salcis14,33,0,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-33_sample-0/model.cif,"[0.16, 0.16]","[[0.4, 0.16], [0.16, 0.53]]","[[0.76, 26.05], [26.23, 0.76]]","[0.4, 0.53]",0.05,0.0,0.16,0.37,0.23,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-33_sample-0/model.pdb,0.0630129218597457,26.14
2077,salcis14,44,1,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-44_sample-1/model.cif,"[0.17, 0.17]","[[0.38, 0.17], [0.17, 0.55]]","[[0.76, 22.56], [24.27, 0.76]]","[0.38, 0.55]",0.06,0.0,0.17,0.36,0.24,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-44_sample-1/model.pdb,0.163723891894275,23.415
2078,salcis14,33,1,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-33_sample-1/model.cif,"[0.2, 0.2]","[[0.4, 0.2], [0.2, 0.52]]","[[0.76, 17.28], [17.08, 0.76]]","[0.4, 0.52]",0.03,0.0,0.2,0.37,0.25,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-33_sample-1/model.pdb,0.1946800070275105,17.18
2079,salcis14,83,1,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-83_sample-1/model.cif,"[0.2, 0.2]","[[0.39, 0.2], [0.2, 0.56]]","[[0.76, 12.69], [13.8, 0.76]]","[0.39, 0.56]",0.04,0.0,0.2,0.37,0.26,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-83_sample-1/model.pdb,0.1580338791809526,13.245000000000001
2080,salcis14,10,1,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-10_sample-1/model.cif,"[0.19, 0.19]","[[0.4, 0.19], [0.19, 0.59]]","[[0.76, 15.17], [14.84, 0.76]]","[0.4, 0.59]",0.05,0.0,0.19,0.38,0.25,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-10_sample-1/model.pdb,0.1438902794262801,15.004999999999999
2081,salcis14,10,0,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-10_sample-0/model.cif,"[0.16, 0.16]","[[0.4, 0.16], [0.16, 0.59]]","[[0.76, 27.72], [26.75, 0.76]]","[0.4, 0.59]",0.04,0.0,0.16,0.37,0.23,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-10_sample-0/model.pdb,0.1869994356628669,27.235
2082,salcis14,83,0,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-83_sample-0/model.cif,"[0.2, 0.2]","[[0.4, 0.2], [0.2, 0.56]]","[[0.76, 13.26], [14.2, 0.76]]","[0.4, 0.56]",0.04,0.0,0.2,0.37,0.26,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-83_sample-0/model.pdb,0.1629538571879875,13.73
2083,salcis14,61,1,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-61_sample-1/model.cif,"[0.17, 0.17]","[[0.41, 0.17], [0.17, 0.56]]","[[0.76, 26.75], [25.78, 0.76]]","[0.41, 0.56]",0.04,0.0,0.17,0.38,0.23,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-61_sample-1/model.pdb,0.18616465985873717,26.265
2084,salcis14,61,0,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-61_sample-0/model.cif,"[0.19, 0.19]","[[0.41, 0.19], [0.19, 0.57]]","[[0.76, 24.01], [22.53, 0.76]]","[0.41, 0.57]",0.05,0.0,0.19,0.38,0.25,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-61_sample-0/model.pdb,0.13046062578708,23.270000000000003
2085,salcis14,33,4,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-33_sample-4/model.cif,"[0.19, 0.19]","[[0.4, 0.19], [0.19, 0.53]]","[[0.76, 17.77], [16.82, 0.76]]","[0.4, 0.53]",0.04,0.0,0.19,0.37,0.24,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-33_sample-4/model.pdb,0.15253696302798853,17.295
2086,salcis14,33,3,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-33_sample-3/model.cif,"[0.19, 0.19]","[[0.4, 0.19], [0.19, 0.53]]","[[0.76, 16.83], [16.17, 0.76]]","[0.4, 0.53]",0.03,0.0,0.19,0.37,0.25,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-33_sample-3/model.pdb,0.17737901323699673,16.5
2087,salcis14,44,4,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-44_sample-4/model.cif,"[0.17, 0.17]","[[0.38, 0.17], [0.17, 0.55]]","[[0.76, 27.14], [27.25, 0.76]]","[0.38, 0.55]",0.04,0.0,0.17,0.36,0.23,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-44_sample-4/model.pdb,0.17558761974832932,27.195
2088,salcis14,44,3,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-44_sample-3/model.cif,"[0.19, 0.19]","[[0.38, 0.19], [0.19, 0.55]]","[[0.76, 15.8], [16.06, 0.76]]","[0.38, 0.55]",0.04,0.0,0.19,0.36,0.24,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-44_sample-3/model.pdb,0.2046735117753565,15.93
2089,salcis14,33,2,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-33_sample-2/model.cif,"[0.18, 0.18]","[[0.4, 0.18], [0.18, 0.5]]","[[0.76, 26.58], [26.81, 0.76]]","[0.4, 0.5]",0.04,0.0,0.18,0.37,0.24,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-33_sample-2/model.pdb,0.18827905826782784,26.695
2090,salcis14,44,2,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-44_sample-2/model.cif,"[0.19, 0.19]","[[0.39, 0.19], [0.19, 0.56]]","[[0.76, 16.8], [18.22, 0.76]]","[0.39, 0.56]",0.05,0.0,0.19,0.36,0.25,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-44_sample-2/model.pdb,0.1125802784999449,17.509999999999998
2091,salcis14,10,2,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-10_sample-2/model.cif,"[0.21, 0.21]","[[0.4, 0.21], [0.21, 0.58]]","[[0.76, 17.39], [16.54, 0.76]]","[0.4, 0.58]",0.04,0.0,0.21,0.38,0.26,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-10_sample-2/model.pdb,0.1714997492019178,16.965
2092,salcis14,83,2,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-83_sample-2/model.cif,"[0.22, 0.22]","[[0.4, 0.22], [0.22, 0.57]]","[[0.76, 13.29], [12.11, 0.76]]","[0.4, 0.57]",0.05,0.0,0.22,0.38,0.27,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-83_sample-2/model.pdb,0.1484982848038429,12.7
2093,salcis14,83,3,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-83_sample-3/model.cif,"[0.18, 0.18]","[[0.4, 0.18], [0.18, 0.56]]","[[0.76, 15.4], [14.61, 0.76]]","[0.4, 0.56]",0.04,0.0,0.18,0.37,0.24,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-83_sample-3/model.pdb,0.1107928424175437,15.004999999999999
2094,salcis14,10,4,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-10_sample-4/model.cif,"[0.19, 0.19]","[[0.41, 0.19], [0.19, 0.6]]","[[0.76, 15.24], [15.53, 0.76]]","[0.41, 0.6]",0.04,0.0,0.19,0.38,0.25,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-10_sample-4/model.pdb,0.22727478188811845,15.385
2095,salcis14,83,4,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-83_sample-4/model.cif,"[0.19, 0.19]","[[0.4, 0.19], [0.19, 0.57]]","[[0.76, 13.78], [14.68, 0.76]]","[0.4, 0.57]",0.03,0.0,0.19,0.37,0.24,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-83_sample-4/model.pdb,0.15679919790329402,14.23
2096,salcis14,10,3,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-10_sample-3/model.cif,"[0.21, 0.21]","[[0.4, 0.21], [0.21, 0.57]]","[[0.76, 14.04], [15.05, 0.76]]","[0.4, 0.57]",0.03,0.0,0.21,0.37,0.26,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-10_sample-3/model.pdb,0.1270420316489586,14.545
2097,salcis14,61,2,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-61_sample-2/model.cif,"[0.19, 0.19]","[[0.4, 0.19], [0.19, 0.56]]","[[0.76, 16.08], [16.24, 0.76]]","[0.4, 0.56]",0.04,0.0,0.19,0.37,0.25,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-61_sample-2/model.pdb,0.28686692191755425,16.159999999999997
2098,salcis14,61,3,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-61_sample-3/model.cif,"[0.2, 0.2]","[[0.41, 0.2], [0.2, 0.56]]","[[0.76, 16.91], [16.59, 0.76]]","[0.41, 0.56]",0.04,0.0,0.2,0.38,0.25,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-61_sample-3/model.pdb,0.1471698378754566,16.75
2099,salcis14,61,4,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-61_sample-4/model.cif,"[0.18, 0.18]","[[0.4, 0.18], [0.18, 0.56]]","[[0.76, 16.29], [16.1, 0.76]]","[0.4, 0.56]",0.04,0.0,0.18,0.37,0.24,./SalCIS14/output/SalCIS14_SalCIS20/salcis14/seed-61_sample-4/model.pdb,0.16917330681468745,16.195
2100,salcis14,44,0,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-44_sample-0/model.cif,"[0.2, 0.2]","[[0.34, 0.2], [0.2, 0.64]]","[[0.76, 30.91], [30.47, 0.76]]","[0.34, 0.64]",0.01,0.0,0.2,0.45,0.25,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-44_sample-0/model.pdb,0.14047799369585492,30.689999999999998
2101,salcis14,33,0,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-33_sample-0/model.cif,"[0.2, 0.2]","[[0.34, 0.2], [0.2, 0.63]]","[[0.76, 26.14], [27.03, 0.76]]","[0.34, 0.63]",0.01,0.0,0.2,0.45,0.26,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-33_sample-0/model.pdb,0.23069530532928073,26.585
2102,salcis14,44,1,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-44_sample-1/model.cif,"[0.2, 0.2]","[[0.34, 0.2], [0.2, 0.63]]","[[0.76, 30.67], [30.72, 0.76]]","[0.34, 0.63]",0.02,0.0,0.2,0.45,0.26,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-44_sample-1/model.pdb,0.11792706616686348,30.695
2103,salcis14,33,1,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-33_sample-1/model.cif,"[0.21, 0.21]","[[0.34, 0.21], [0.21, 0.63]]","[[0.76, 26.1], [26.56, 0.76]]","[0.34, 0.63]",0.01,0.0,0.21,0.45,0.26,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-33_sample-1/model.pdb,0.12331824629194821,26.33
2104,salcis14,83,1,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-83_sample-1/model.cif,"[0.25, 0.25]","[[0.35, 0.25], [0.25, 0.63]]","[[0.76, 21.47], [23.25, 0.76]]","[0.35, 0.63]",0.01,0.0,0.25,0.45,0.29,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-83_sample-1/model.pdb,0.08754827799995035,22.36
2105,salcis14,10,1,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-10_sample-1/model.cif,"[0.2, 0.2]","[[0.35, 0.2], [0.2, 0.64]]","[[0.76, 30.53], [30.45, 0.76]]","[0.35, 0.64]",0.03,0.0,0.2,0.45,0.26,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-10_sample-1/model.pdb,0.14928652951805566,30.490000000000002
2106,salcis14,10,0,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-10_sample-0/model.cif,"[0.21, 0.21]","[[0.34, 0.21], [0.21, 0.63]]","[[0.76, 25.87], [26.89, 0.76]]","[0.34, 0.63]",0.02,0.0,0.21,0.45,0.27,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-10_sample-0/model.pdb,0.1625339779462151,26.380000000000003
2107,salcis14,83,0,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-83_sample-0/model.cif,"[0.24, 0.24]","[[0.35, 0.24], [0.24, 0.63]]","[[0.76, 22.15], [23.49, 0.76]]","[0.35, 0.63]",0.02,0.0,0.24,0.45,0.29,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-83_sample-0/model.pdb,0.16062601027742615,22.82
2108,salcis14,61,1,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-61_sample-1/model.cif,"[0.2, 0.2]","[[0.34, 0.2], [0.2, 0.63]]","[[0.76, 29.42], [29.11, 0.76]]","[0.34, 0.63]",0.02,0.0,0.2,0.45,0.26,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-61_sample-1/model.pdb,0.11382605935108066,29.265
2109,salcis14,61,0,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-61_sample-0/model.cif,"[0.2, 0.2]","[[0.35, 0.2], [0.2, 0.64]]","[[0.76, 30.48], [30.44, 0.76]]","[0.35, 0.64]",0.02,0.0,0.2,0.45,0.26,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-61_sample-0/model.pdb,0.08668867763350045,30.46
2110,salcis14,33,4,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-33_sample-4/model.cif,"[0.2, 0.2]","[[0.35, 0.2], [0.2, 0.65]]","[[0.76, 30.52], [30.65, 0.76]]","[0.35, 0.65]",0.02,0.0,0.2,0.46,0.26,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-33_sample-4/model.pdb,0.06575022460379319,30.585
2111,salcis14,33,3,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-33_sample-3/model.cif,"[0.2, 0.2]","[[0.34, 0.2], [0.2, 0.65]]","[[0.76, 30.53], [30.86, 0.76]]","[0.34, 0.65]",0.01,0.0,0.2,0.46,0.25,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-33_sample-3/model.pdb,0.18473767162808416,30.695
2112,salcis14,44,4,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-44_sample-4/model.cif,"[0.2, 0.2]","[[0.34, 0.2], [0.2, 0.65]]","[[0.76, 26.6], [28.98, 0.76]]","[0.34, 0.65]",0.02,0.0,0.2,0.46,0.26,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-44_sample-4/model.pdb,0.14694314803883107,27.79
2113,salcis14,44,3,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-44_sample-3/model.cif,"[0.2, 0.2]","[[0.34, 0.2], [0.2, 0.63]]","[[0.76, 30.37], [30.73, 0.76]]","[0.34, 0.63]",0.02,0.0,0.2,0.45,0.26,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-44_sample-3/model.pdb,0.1605949912842111,30.55
2114,salcis14,33,2,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-33_sample-2/model.cif,"[0.21, 0.21]","[[0.34, 0.21], [0.21, 0.64]]","[[0.76, 26.47], [26.64, 0.76]]","[0.34, 0.64]",0.01,0.0,0.21,0.45,0.26,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-33_sample-2/model.pdb,0.15546609946277012,26.555
2115,salcis14,44,2,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-44_sample-2/model.cif,"[0.2, 0.2]","[[0.34, 0.2], [0.2, 0.63]]","[[0.76, 26.17], [27.72, 0.76]]","[0.34, 0.63]",0.01,0.0,0.2,0.45,0.26,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-44_sample-2/model.pdb,0.14342675563119822,26.945
2116,salcis14,10,2,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-10_sample-2/model.cif,"[0.2, 0.2]","[[0.35, 0.2], [0.2, 0.65]]","[[0.76, 30.04], [30.26, 0.76]]","[0.35, 0.65]",0.02,0.0,0.2,0.45,0.26,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-10_sample-2/model.pdb,0.07795484399352887,30.15
2117,salcis14,83,2,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-83_sample-2/model.cif,"[0.24, 0.24]","[[0.35, 0.24], [0.24, 0.64]]","[[0.76, 22.44], [23.11, 0.76]]","[0.35, 0.64]",0.02,0.0,0.24,0.45,0.3,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-83_sample-2/model.pdb,0.09754563520169474,22.775
2118,salcis14,83,3,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-83_sample-3/model.cif,"[0.24, 0.24]","[[0.35, 0.24], [0.24, 0.64]]","[[0.76, 22.49], [22.77, 0.76]]","[0.35, 0.64]",0.02,0.0,0.24,0.45,0.29,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-83_sample-3/model.pdb,0.10035905751626291,22.63
2119,salcis14,10,4,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-10_sample-4/model.cif,"[0.21, 0.21]","[[0.34, 0.21], [0.21, 0.63]]","[[0.76, 25.85], [26.61, 0.76]]","[0.34, 0.63]",0.02,0.0,0.21,0.45,0.27,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-10_sample-4/model.pdb,0.13278644354860553,26.23
2120,salcis14,83,4,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-83_sample-4/model.cif,"[0.24, 0.24]","[[0.35, 0.24], [0.24, 0.63]]","[[0.76, 22.05], [22.85, 0.76]]","[0.35, 0.63]",0.02,0.0,0.24,0.45,0.3,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-83_sample-4/model.pdb,0.14932710324575788,22.450000000000003
2121,salcis14,10,3,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-10_sample-3/model.cif,"[0.21, 0.21]","[[0.35, 0.21], [0.21, 0.64]]","[[0.76, 25.99], [26.75, 0.76]]","[0.35, 0.64]",0.02,0.0,0.21,0.45,0.27,./SalCIS14/output/SalCIS14_SalCIS11/salcis14/seed-10_sample-3/model.pdb,0.13468020964063665,26.369999999999997
